62.51214491,28.22042151,758.1416496,0.292994431,49.79931179,13,0
69.94113904,32.45261067,590.8817989,9.463786534,48.54703223,10,1
60.91269439,23.09657225,741.7490426,5.567092566,58.90446899,6,1
76.51510666,21.69376684,680.6080295,8.567299465,61.66560289,12,1
82.49819654,30.12532119,669.0422047,3.645664275,46.8978316,13,0
58.8264016,33.44920996,718.9499436,5.924829939,64.88424255,8,1
86.40943781,30.92860632,775.3302296,8.425345084,30.45558672,16,1
53.85291396,28.36289576,640.6422818,4.753590677,59.9686866,10,0
94.69462915,34.15442701,730.3668001,9.992072989,38.39571369,7,1
90.32805739,31.43491966,934.8248424,3.506426915,55.2013831,9,1
69.62467782,29.48510042,645.4384271,1.914896149,41.85762899,15,0
89.42986056,21.24406452,994.4202707,2.868466456,49.67503838,15,1
97.03396226,38.08486583,976.1300392,1.537493121,37.44979753,14,1
57.59513468,34.27905265,864.6549002,7.905136075,56.82988802,9,1
51.26753717,29.87093161,562.1729207,6.707273254,31.16682674,6,1
60.46746617,37.8374429,882.3254752,4.063664053,37.19998466,6,1
90.87217809,39.46156326,982.9161599,2.309793105,55.52012941,8,1
95.02090286,33.41464624,749.979496,7.827456743,43.4003428,11,1
75.13185466,20.96285672,778.2323187,9.113418162,48.07476179,15,1
73.02697486,31.01326759,504.3095013,2.313487132,52.4215741,12,1
58.61599356,29.93390846,616.1123455,2.519982216,43.9108039,12,0
62.51214491,28.22042151,758.1416496,0.292994431,49.79931179,13,0
78.41543017,30.81396953,806.8189515,7.072283283,37.7032653,15,1
70.80769991,20.13755924,581.8081021,4.633910088,40.61478932,8,1
83.60677737,22.8394398,770.1497034,7.433528956,58.48031845,19,1
63.49103601,28.34386837,842.3625819,5.097570669,48.91173381,14,0
97.50309835,22.81105935,502.0937218,3.522309751,69.22592878,7,1
55.81831989,20.49943324,528.1069527,8.709675999,58.24929994,17,1
72.03813735,31.63244586,667.3945209,0.777124184,54.62497587,10,0
51.46236415,25.84766221,612.8947761,5.809685866,46.07174681,15,0
88.05139513,36.28251371,769.1815511,2.105284884,52.52506376,12,1
52.03644012,27.67677766,527.2827041,7.447507316,48.49827268,7,1
51.06347054,25.28552526,759.6563463,4.870825443,50.6694418,15,0
51.27095634,35.95828319,629.2957956,1.981963864,47.63019774,9,1
59.93578408,30.38771719,838.2418748,3.050996868,46.59387401,12,0
82.49819654,30.12532119,669.0422047,3.645664275,46.8978316,13,0
56.72073385,20.3389533,797.6831851,3.027676076,39.49017455,19,1
54.0523108,38.65421016,549.7898568,6.713044236,50.83262345,8,1
54.01168728,34.26413767,862.6858001,2.463482472,49.90598218,10,0
51.06347054,25.28552526,759.6563463,4.870825443,50.6694418,15,0
59.09400422,31.05001935,752.2279708,3.84019074,46.11560124,12,0
88.18028971,28.45258394,879.9118292,6.153478406,47.75134317,15,0
73.71071083,27.47842094,763.7939866,4.933415881,45.27832076,15,0
92.24376555,26.12626998,691.3920502,7.413087084,36.83041134,7,1
89.74047744,33.87899181,878.0961171,5.091133852,46.09482158,13,0
82.9461971,24.09360218,848.0399308,1.911056227,43.32030532,12,1
62.51214491,28.22042151,758.1416496,0.292994431,49.79931179,13,0
70.47058261,39.33691,597.7290002,2.153592829,38.62559051,11,1
73.71071083,27.47842094,763.7939866,4.933415881,45.27832076,15,0
79.81349392,28.36667728,766.2354539,2.842882891,58.40839393,14,0
88.54609223,30.81810008,750.9727026,1.197599664,57.94542358,12,0
55.80363203,33.73179827,821.9782897,5.087059842,47.27220403,12,0
50.26148068,27.58080971,771.4702222,2.211476101,44.920284,14,0
64.82677906,39.67134413,907.9778947,3.152167374,57.03246543,6,1
75.56711994,39.01062105,800.903367,5.908662674,50.82621415,6,1
93.68385571,25.94581581,966.4338451,9.433101119,66.89995585,6,1
